,bedrooms,bathrooms,house_floors,kcgs_waterfront,kcgs_view,kcgs_condition,kcgs_grade,year_construction,year_renovation,zip_code,price,m2_living,m2_lot
10057,3,2,2,0,0,4,8,1997,0,98034,590000.0,184.9442379182156,773.6988847583643
10058,4,2,1,0,0,4,7,1965,0,98126,450000.0,184.9442379182156,680.2973977695167
10059,3,1,1,0,0,3,7,1946,0,98168,234550.0,184.9442379182156,1428.903345724907
10060,3,2,1,0,0,3,8,1978,0,98027,575000.0,184.9442379182156,892.1933085501859
10061,3,2,1,0,0,3,8,1964,0,98007,542000.0,184.9442379182156,1485.5947955390334
10062,3,2,1,0,0,3,7,1949,0,98022,246000.0,184.9442379182156,18946.189591078066
10063,4,2,2,0,0,3,7,1989,0,98023,260000.0,184.9442379182156,619.9814126394052
10064,4,2,2,0,0,3,8,2005,0,98107,595000.0,184.9442379182156,202.1375464684015
10065,3,2,2,0,0,3,8,1986,0,98027,500000.0,184.9442379182156,6072.490706319702
10066,3,2,2,0,0,3,8,2004,0,98065,467000.0,184.9442379182156,462.63940520446096
10067,4,1,1,0,0,4,7,1944,0,98126,445000.0,184.9442379182156,439.12639405204465
10068,3,2,2,0,0,3,8,1991,0,98029,564800.0,184.9442379182156,790.0557620817845
10069,3,2,1,0,0,3,7,1960,0,98033,620000.0,184.9442379182156,581.4126394052045
10070,3,1,1,0,0,4,7,1978,0,98052,438000.0,184.9442379182156,918.6802973977696
10071,4,2,1,0,0,3,7,1999,0,98002,270000.0,184.9442379182156,673.9776951672862
10072,4,2,2,0,0,3,7,1999,0,98092,283500.0,184.9442379182156,518.3085501858736
10073,4,3,2,0,0,3,7,1990,0,98023,273000.0,184.9442379182156,574.3494423791822
10074,3,2,2,0,0,3,7,1967,0,98198,180000.0,184.9442379182156,590.1486988847583
10075,3,2,2,0,0,3,7,1967,0,98198,309950.0,184.9442379182156,590.1486988847583
10076,3,2,2,0,0,3,7,1996,0,98198,330000.0,184.9442379182156,928.9033457249071
10077,3,1,1,0,1,3,8,1941,0,98199,779000.0,184.9442379182156,520.4460966542752
10078,3,1,1,0,0,3,7,1961,0,98055,285000.0,184.9442379182156,604.089219330855
10079,3,1,1,0,1,3,7,1963,0,98178,345000.0,184.9442379182156,525.092936802974
10080,4,2,2,0,0,3,7,1994,0,98010,264950.0,184.9442379182156,897.3977695167287
10081,2,1,1,0,0,5,7,1952,0,98103,625000.0,184.9442379182156,371.74721189591077
10082,3,2,2,0,0,3,7,1990,0,98023,293000.0,184.9442379182156,704.182156133829
10083,2,2,1,0,0,4,7,1941,0,98115,776000.0,184.9442379182156,574.3494423791822
10084,3,2,2,0,0,3,8,1989,0,98042,334500.0,184.9442379182156,343.3085501858736
10085,5,2,1,0,0,4,7,1913,0,98107,852000.0,184.9442379182156,348.51301115241637
10086,3,2,1,0,0,3,8,1986,0,98029,490000.0,184.9442379182156,2899.628252788104
10087,3,2,2,0,0,3,7,2005,0,98038,309000.0,184.9442379182156,335.8736059479554
10088,4,2,1,0,0,3,9,1956,2015,98199,872500.0,184.9442379182156,557.6208178438662
10089,2,2,3,0,0,3,9,2005,0,98102,690000.0,184.9442379182156,163.19702602230484
10090,3,2,3,0,0,3,9,2012,0,98102,1080000.0,184.9442379182156,175.74349442379182
10091,4,2,2,0,0,3,7,2011,0,98001,255000.0,184.6654275092937,557.6208178438662
10092,4,3,2,0,2,4,8,1922,0,98136,715000.0,184.5724907063197,557.6208178438662
10093,4,3,2,0,0,3,7,2012,0,98002,292000.0,184.38661710037175,414.4981412639405
10094,4,2,1,0,0,3,8,1962,0,98198,380000.0,184.38661710037175,3011.1524163568774
10095,4,3,2,0,0,3,7,2010,0,98002,300000.0,184.38661710037175,410.68773234200745
10096,4,2,2,0,0,3,9,2012,0,98092,345000.0,184.29368029739777,557.8066914498141
10097,4,2,2,0,0,3,8,2004,0,98030,283200.0,184.2007434944238,595.3531598513011
10098,3,2,2,0,0,3,8,2010,0,98030,303700.0,184.1078066914498,529.7397769516729
10099,4,2,2,0,0,3,8,2013,0,98092,299999.0,184.1078066914498,448.69888475836433
10100,2,1,1,0,0,3,7,1981,0,98117,585000.0,184.01486988847583,794.6096654275093
10101,4,2,2,0,0,3,7,1988,0,98023,243500.0,184.01486988847583,688.0111524163569
10102,3,2,1,0,0,4,7,1929,0,98117,555000.0,184.01486988847583,323.23420074349445
10103,3,2,2,0,0,4,9,1979,0,98008,490000.0,184.01486988847583,290.70631970260223
10104,3,1,1,0,0,3,6,1932,0,98030,308000.0,184.01486988847583,3638.475836431227
10105,4,1,1,0,0,3,7,1920,0,98103,700000.0,184.01486988847583,423.7918215613383
10106,4,2,2,0,0,3,8,1938,1984,98072,659000.0,184.01486988847583,2195.631970260223
10107,4,2,2,0,0,3,8,2008,0,98014,410500.0,184.01486988847583,464.6840148698885
10108,5,3,1,0,0,3,7,1990,0,98118,333800.0,184.01486988847583,359.47955390334573
10109,3,2,1,0,0,5,7,1959,0,98040,760000.0,184.01486988847583,1297.7695167286245
10110,4,2,2,0,0,4,7,1974,0,98034,463000.0,184.01486988847583,618.9591078066915
10111,4,2,2,0,0,3,8,2004,0,98042,332000.0,184.01486988847583,610.2230483271376
10112,4,2,2,0,0,3,8,2004,0,98052,638500.0,184.01486988847583,610.4089219330855
10113,4,1,1,0,0,3,7,1973,0,98034,524000.0,184.01486988847583,651.9516728624535
10114,4,1,1,0,0,5,6,1948,0,98040,711000.0,184.01486988847583,1003.7174721189591
10115,4,1,1,0,0,3,7,1973,0,98034,450000.0,184.01486988847583,683.085501858736
10116,3,2,1,0,0,4,7,1958,0,98115,637000.0,184.01486988847583,557.6208178438662
10117,3,1,1,0,0,3,6,1956,1999,98042,350000.0,184.01486988847583,25423.420074349444
10118,3,2,3,0,2,3,8,1993,0,98109,736000.0,184.01486988847583,276.48698884758363
10119,3,2,2,0,0,3,7,1996,0,98107,580000.0,184.01486988847583,174.07063197026022
10120,3,2,2,0,0,3,8,1999,0,98055,359950.0,184.01486988847583,724.907063197026
10121,4,3,2,0,0,3,9,2009,0,98103,912000.0,184.01486988847583,380.57620817843866
10122,2,1,1,0,0,4,7,1923,0,98144,496752.0,184.01486988847583,464.6840148698885
10123,3,1,1,0,0,3,7,1959,0,98168,235000.0,184.01486988847583,1042.193308550186
10124,3,1,1,0,0,3,8,1912,0,98102,796000.0,184.01486988847583,301.3940520446097
10125,3,1,1,0,0,4,7,1949,0,98133,405000.0,184.01486988847583,752.7881040892194
10126,4,2,2,0,0,3,7,1996,0,98038,240000.0,184.01486988847583,675.092936802974
10127,4,1,1,0,0,3,7,1968,0,98052,425000.0,184.01486988847583,780.6691449814126
10128,3,1,1,0,2,4,9,1952,0,98008,810000.0,184.01486988847583,1254.9256505576209
10129,4,1,1,0,0,3,7,1962,0,98058,345000.0,184.01486988847583,742.6579925650558
10130,2,2,1,0,0,5,7,1906,0,98103,549000.0,184.01486988847583,557.6208178438662
10131,4,2,1,0,0,3,7,1977,0,98002,286285.0,184.01486988847583,902.7881040892194
10132,3,2,1,0,0,4,8,1980,0,98052,550000.0,184.01486988847583,3799.907063197026
10133,3,2,1,0,0,4,8,1932,0,98117,703300.0,184.01486988847583,327.6022304832714
10134,3,1,1,0,0,3,7,1949,0,98133,396000.0,184.01486988847583,886.6171003717473
10135,3,2,1,0,0,3,8,1964,0,98177,355000.0,184.01486988847583,669.1449814126394
10136,3,2,2,0,0,4,8,1987,0,98074,550000.0,184.01486988847583,842.100371747212
10137,4,2,2,0,0,3,8,2003,0,98031,307550.0,184.01486988847583,549.1635687732343
10138,4,3,1,0,0,4,7,1983,0,98133,395000.0,184.01486988847583,737.0817843866171
10139,3,1,1,0,0,4,7,1946,0,98010,570000.0,184.01486988847583,948.2342007434944
10140,4,1,1,0,0,4,7,1968,0,98027,395000.0,184.01486988847583,961.8959107806692
10141,4,1,1,0,0,3,8,1931,0,98115,560000.0,184.01486988847583,250.92936802973978
10142,4,2,1,0,0,3,7,1977,0,98053,395000.0,184.01486988847583,1426.9516728624535
10143,3,2,1,0,0,4,6,1911,0,98033,606000.0,184.01486988847583,713.7546468401487
10144,3,2,2,0,0,3,8,1990,0,98092,220000.0,184.01486988847583,1105.9479553903345
10145,4,3,1,0,0,3,8,1980,0,98052,510000.0,184.01486988847583,928.2527881040893
10146,3,2,2,0,0,3,7,2003,0,98028,415000.0,184.01486988847583,397.2118959107807
10147,4,2,1,0,0,3,7,1969,2003,98092,279000.0,184.01486988847583,934.1078066914498
10148,3,1,1,0,0,4,6,1950,0,98106,342000.0,184.01486988847583,599.4423791821562
10149,3,1,1,0,0,3,7,1965,0,98103,432500.0,184.01486988847583,473.97769516728624
10150,3,1,2,0,0,3,8,1987,0,98092,297300.0,184.01486988847583,856.8773234200744
10151,3,2,2,0,0,3,8,1994,0,98092,272000.0,184.01486988847583,614.1263940520446
10152,4,2,2,0,0,3,8,1992,0,98031,374950.0,184.01486988847583,1121.003717472119
10153,4,1,1,0,0,4,7,1961,0,98008,416000.0,184.01486988847583,728.6245353159851
10154,3,1,1,0,0,4,7,1968,0,98058,299950.0,184.01486988847583,1047.7695167286245
10155,4,2,2,0,0,5,7,1995,0,98038,357000.0,184.01486988847583,906.7843866171004
10156,4,2,1,0,0,5,7,1952,0,98155,475000.0,184.01486988847583,1063.4758364312268
10157,4,1,1,0,0,4,8,1953,0,98005,700000.0,184.01486988847583,1003.7174721189591
10158,3,1,1,0,0,4,8,1973,0,98008,530000.0,184.01486988847583,628.2527881040892
10159,3,2,2,0,0,4,9,1989,0,98033,775000.0,184.01486988847583,725.5576208178438
10160,3,1,1,0,0,3,8,1978,0,98023,268000.0,184.01486988847583,1165.7063197026023
10161,4,2,2,0,0,3,8,1989,0,98029,545800.0,184.01486988847583,418.2156133828996
10162,3,1,1,0,0,3,7,1991,0,98030,306000.0,184.01486988847583,910.7806691449814
10163,4,2,2,0,0,3,7,2004,0,98038,335000.0,184.01486988847583,440.9851301115242
10164,4,1,1,0,0,4,8,1930,0,98144,615000.0,184.01486988847583,301.11524163568777
10165,3,2,1,0,0,3,9,1994,0,98042,479900.0,184.01486988847583,1129.182156133829
10166,3,2,1,0,0,3,7,1959,0,98177,437000.0,184.01486988847583,815.5204460966543
10167,3,2,1,0,0,3,8,1959,0,98005,640000.0,184.01486988847583,940.0557620817845
10168,5,1,1,0,0,3,7,1962,0,98058,215000.0,184.01486988847583,739.5910780669145
10169,4,2,2,0,0,3,7,2003,0,98038,361500.0,184.01486988847583,681.5985130111525
10170,4,2,1,0,0,3,7,1977,0,98032,287000.0,184.01486988847583,658.085501858736
10171,3,2,2,0,0,3,8,1991,0,98022,319950.0,184.01486988847583,920.7249070631971
10172,4,3,2,0,0,3,8,1941,2005,98136,744000.0,184.01486988847583,497.39776951672866
10173,3,1,1,0,0,4,7,1943,0,98001,207000.0,184.01486988847583,1740.7063197026023
10174,1,2,1,0,0,4,7,1979,0,98055,299000.0,184.01486988847583,698.9776951672862
10175,4,1,1,0,0,3,7,1962,0,98024,400000.0,184.01486988847583,10566.078066914499
10176,3,1,1,0,0,4,7,1926,0,98115,660000.0,184.01486988847583,306.6914498141264
10177,3,1,1,0,0,3,7,1965,0,98106,233000.0,184.01486988847583,790.4275092936803
10178,3,2,2,0,0,3,8,2009,0,98027,615000.0,184.01486988847583,290.70631970260223
10179,4,2,2,0,0,4,7,1910,0,98107,500000.0,184.01486988847583,418.2156133828996
10180,3,1,1,0,1,5,7,1910,0,98136,564000.0,184.01486988847583,580.8550185873606
10181,3,2,2,0,0,3,8,1994,0,98045,470000.0,184.01486988847583,903.8104089219331
10182,4,2,1,0,0,2,6,1924,0,98055,239000.0,184.01486988847583,983.7360594795539
10183,3,2,2,0,0,3,8,1994,0,98011,442000.0,184.01486988847583,3711.1524163568774
10184,3,2,2,0,0,3,7,1993,0,98034,455000.0,184.01486988847583,679.2750929368029
10185,4,2,2,0,0,3,8,1981,0,98074,530000.0,184.01486988847583,1402.0446096654275
10186,3,2,1,0,0,4,9,1974,0,98023,295000.0,184.01486988847583,743.4944237918215
10187,2,1,2,0,1,5,7,1977,0,98070,428000.0,184.01486988847583,4140.334572490707
10188,4,1,1,0,0,2,7,1978,0,98023,213000.0,184.01486988847583,836.4312267657992
10189,3,2,2,0,0,3,7,2012,0,98042,317950.0,184.01486988847583,418.2156133828996
10190,3,3,3,0,0,3,7,1987,0,98103,660000.0,184.01486988847583,264.86988847583643
10191,4,2,2,0,0,3,8,1998,0,98056,449000.0,184.01486988847583,501.85873605947955
10192,5,2,1,0,0,4,7,1929,0,98115,418000.0,184.01486988847583,948.4200743494424
10193,3,1,1,0,0,4,8,1949,0,98199,759000.0,184.01486988847583,539.0334572490707
10194,3,2,2,1,4,3,10,1984,0,98166,380000.0,184.01486988847583,1611.7100371747213
10195,3,1,1,0,0,4,8,1977,0,98058,329000.0,184.01486988847583,650.5576208178438
10196,3,2,1,0,0,4,7,1963,0,98198,309000.0,184.01486988847583,813.6617100371748
10197,5,2,1,0,0,4,7,1962,0,98198,307700.0,184.01486988847583,1220.4460966542752
10198,3,1,2,0,0,3,8,1919,0,98109,707000.0,184.01486988847583,371.74721189591077
10199,4,1,1,0,1,4,8,1960,0,98116,725000.0,184.01486988847583,543.6802973977696
10200,3,2,2,0,0,5,8,1991,0,98031,370000.0,184.01486988847583,643.3085501858736
10201,4,2,2,0,3,3,8,1910,0,98119,900000.0,184.01486988847583,669.1449814126394
10202,3,2,2,0,0,3,7,2012,0,98042,317750.0,184.01486988847583,418.2156133828996
10203,3,2,3,0,0,3,8,2007,0,98136,435000.0,184.01486988847583,248.51301115241637
10204,4,2,2,0,0,3,7,2007,0,98056,405000.0,184.01486988847583,466.542750929368
10205,3,2,1,0,2,4,7,1956,0,98198,339000.0,183.92193308550185,787.1747211895911
10206,4,2,2,0,0,3,7,1996,0,98038,311000.0,183.55018587360595,811.7100371747212
10207,5,2,1,0,0,3,7,1986,0,98144,399950.0,183.08550185873605,501.85873605947955
10208,4,2,1,0,0,5,7,1920,0,98108,423000.0,183.08550185873605,602.2304832713755
10209,4,1,1,0,0,3,7,1904,2005,98122,410000.0,183.08550185873605,440.52044609665427
10210,3,2,2,0,3,5,8,1929,0,98126,550000.0,183.08550185873605,387.1747211895911
10211,3,3,2,1,3,4,9,1980,0,98070,705000.0,183.08550185873605,1949.6282527881042
10212,4,2,2,0,0,3,8,1999,0,98055,346900.0,183.08550185873605,474.5353159851301
10213,3,1,1,0,3,5,8,1976,0,98055,501000.0,183.08550185873605,740.8921933085502
10214,3,1,1,0,0,4,8,1929,0,98122,490000.0,183.08550185873605,315.98513011152414
10215,3,2,1,0,0,3,7,1979,0,98058,360000.0,183.08550185873605,7408.3643122676585
10216,3,2,1,0,0,3,8,1986,0,98038,429800.0,183.08550185873605,650.5576208178438
10217,3,2,2,0,0,3,8,2007,0,98028,509950.0,183.08550185873605,850.6505576208178
10218,4,2,2,0,0,3,7,1987,0,98030,274900.0,183.08550185873605,613.3828996282527
10219,4,2,2,0,0,3,8,2004,0,98059,438000.0,183.08550185873605,794.1449814126394
10220,3,2,1,0,0,3,8,1959,0,98199,625000.0,183.08550185873605,424.1635687732342
10221,5,2,1,0,0,3,7,1986,0,98024,435000.0,183.08550185873605,1417.007434944238
10222,4,1,1,0,0,4,7,1963,0,98059,374950.0,183.08550185873605,1346.6542750929368
10223,3,2,1,0,0,3,6,1927,0,98106,291700.0,183.08550185873605,382.8996282527881
10224,3,1,1,0,0,4,8,1968,0,98052,525000.0,183.08550185873605,743.4944237918215
10225,3,1,1,0,0,3,8,1980,0,98075,650000.0,183.08550185873605,5060.408921933085
10226,3,2,1,0,0,4,7,1967,0,98003,294700.0,183.08550185873605,892.1933085501859
10227,3,1,1,0,3,4,8,1950,0,98177,606000.0,183.08550185873605,793.6802973977696
10228,3,1,1,0,0,4,6,1968,0,98058,289000.0,183.08550185873605,2089.7769516728627
10229,3,2,2,0,0,4,7,1998,0,98042,306500.0,183.08550185873605,584.6654275092936
10230,4,2,1,0,0,3,8,1960,0,98125,442500.0,183.08550185873605,734.3866171003717
10231,3,2,1,0,0,3,7,1981,0,98146,540000.0,183.08550185873605,1382.5278810408922
10232,3,2,2,0,0,4,8,1990,0,98011,402000.0,183.08550185873605,1134.2936802973977
10233,4,2,1,0,0,3,8,1977,0,98058,323000.0,183.08550185873605,670.3531598513011
10234,3,2,2,0,0,3,8,1988,0,98092,299995.0,183.08550185873605,697.0260223048327
10235,3,1,1,0,0,3,8,1968,0,98058,371000.0,183.08550185873605,884.0148698884758
10236,3,1,1,0,0,4,7,1955,0,98155,425000.0,183.08550185873605,1274.0706319702601
10237,3,1,1,0,0,3,7,1976,0,98072,408000.0,183.08550185873605,659.8513011152417
10238,5,2,2,0,0,4,7,1994,0,98022,297000.0,183.08550185873605,799.7211895910781
10239,3,1,1,0,0,4,7,1961,0,98011,460000.0,183.08550185873605,848.9776951672862
10240,3,1,1,0,0,5,8,1963,0,98177,540000.0,183.08550185873605,762.0817843866171
10241,4,2,2,0,0,3,7,2007,0,98038,347500.0,183.08550185873605,659.6654275092937
10242,3,1,1,0,0,4,8,1966,0,98032,268000.0,183.08550185873605,954.460966542751
10243,3,2,2,0,0,3,7,2003,0,98019,350000.0,183.08550185873605,339.6840148698885
10244,3,2,2,0,0,3,7,1995,0,98092,262000.0,183.08550185873605,811.0594795539033
10245,3,1,1,0,0,3,7,1966,0,98168,406500.0,183.08550185873605,936.8029739776952
10246,4,2,2,0,0,3,8,1979,0,98092,285000.0,183.08550185873605,669.1449814126394
10247,4,2,2,0,0,3,7,1973,0,98034,400000.0,183.08550185873605,830.9479553903346
10248,5,2,1,0,0,3,8,1959,0,98133,575000.0,183.08550185873605,1150.092936802974
10249,3,2,1,0,3,3,8,1915,2002,98136,925500.0,183.08550185873605,483.271375464684
10250,3,2,1,1,4,3,8,1937,1998,98136,1180000.0,183.08550185873605,2154.275092936803
10251,5,1,1,0,0,5,7,1977,0,98002,255000.0,183.08550185873605,829.460966542751
10252,4,2,2,0,0,3,7,1999,0,98144,499000.0,183.08550185873605,241.728624535316
10253,4,1,1,0,0,3,7,1942,0,98126,432000.0,183.08550185873605,479.5539033457249
10254,4,2,2,0,0,3,7,2002,0,98059,315000.0,183.08550185873605,482.34200743494426
10255,4,2,1,0,0,5,8,1969,0,98115,535000.0,183.08550185873605,326.6728624535316
10256,3,2,2,0,0,3,8,1924,1994,98103,780000.0,183.08550185873605,241.635687732342
10257,4,2,1,0,0,3,8,1961,0,98166,410000.0,183.08550185873605,975.8364312267659
10258,4,1,1,0,0,5,7,1960,0,98133,379950.0,183.08550185873605,872.5836431226766
10259,3,2,2,0,0,4,7,2003,0,98065,432000.0,183.08550185873605,375.092936802974
10260,3,2,2,0,0,3,8,1989,0,98029,535000.0,183.08550185873605,616.542750929368
10261,3,1,1,0,0,4,7,1979,0,98056,350000.0,183.08550185873605,1003.7174721189591
10262,3,2,2,0,0,3,7,1997,0,98056,340000.0,183.08550185873605,345.35315985130114
10263,4,1,1,0,0,3,7,1955,0,98178,265000.0,183.08550185873605,779.7397769516729
10264,3,2,1,0,4,3,9,1985,0,98022,599950.0,183.08550185873605,9918.401486988847
10265,3,2,2,0,0,3,7,2004,0,98065,420000.0,183.08550185873605,340.79925650557624
10266,4,2,1,0,0,3,7,1962,0,98011,405000.0,183.08550185873605,1463.104089219331
10267,3,2,2,0,0,3,7,1988,0,98001,289000.0,183.08550185873605,892.8438661710037
10268,4,1,1,0,0,3,8,1977,0,98028,385000.0,183.08550185873605,962.639405204461
10269,3,2,2,0,0,3,7,2004,0,98065,419000.0,183.08550185873605,377.13754646840147
10270,4,1,1,0,0,4,7,1968,0,98028,396000.0,183.08550185873605,1153.2527881040892
10271,3,1,1,0,0,4,8,1973,0,98033,678700.0,183.08550185873605,980.2973977695167
10272,3,2,2,0,3,5,8,1913,0,98103,812000.0,183.08550185873605,317.8438661710037
10273,3,2,1,0,0,4,8,1967,0,98155,465000.0,183.08550185873605,1030.4832713754647
10274,4,1,2,0,0,3,7,1909,0,98103,690000.0,183.08550185873605,426.57992565055764
10275,3,2,1,0,0,4,8,1978,0,98030,339000.0,183.08550185873605,670.0743494423792
10276,3,2,2,0,0,4,9,1977,0,98027,437500.0,183.08550185873605,3262.081784386617
10277,4,2,1,0,0,3,8,1962,0,98133,352500.0,183.08550185873605,692.4721189591078
10278,3,2,2,0,0,3,8,1992,0,98003,280000.0,183.08550185873605,783.085501858736
10279,4,2,1,0,0,3,7,1908,0,98115,600000.0,183.08550185873605,662.1747211895911
10280,3,1,1,0,0,3,7,1908,1965,98117,580000.0,183.08550185873605,473.97769516728624
10281,3,2,2,0,0,3,8,1978,0,98052,425500.0,183.08550185873605,255.76208178438662
10282,3,1,1,0,0,3,7,1964,0,98168,315000.0,183.08550185873605,762.0817843866171
10283,3,1,1,0,0,4,7,1970,0,98065,454000.0,183.08550185873605,2057.992565055762
10284,4,2,1,0,0,4,8,1961,0,98070,395000.0,183.08550185873605,3441.0780669144983
10285,3,3,1,0,0,3,8,2010,0,98028,445000.0,183.08550185873605,2260.03717472119
10286,4,2,1,0,0,3,8,1983,0,98052,475000.0,183.08550185873605,700.0
10287,3,2,2,0,0,3,8,2008,0,98108,415000.0,183.08550185873605,220.910780669145
10288,4,2,2,0,0,3,8,2005,0,98038,320000.0,183.08550185873605,423.6059479553903
10289,3,3,2,0,0,3,8,2007,0,98144,590000.0,183.08550185873605,472.02602230483274
10290,3,2,2,0,0,3,7,2011,0,98065,530000.0,183.08550185873605,585.0371747211896
10291,4,2,2,0,0,3,9,2013,0,98030,342000.0,182.5278810408922,329.08921933085503
10292,4,2,2,0,0,3,7,2006,0,98042,289000.0,182.24907063197026,298.0483271375465
10293,4,3,1,0,0,5,7,1965,0,98136,604000.0,182.15613382899627,464.6840148698885
10294,3,1,1,0,0,3,7,1967,0,98032,247500.0,182.15613382899627,1457.3420074349442
10295,4,2,2,0,0,3,7,2003,0,98038,260000.0,182.15613382899627,486.80297397769516
10296,4,2,2,0,0,3,8,1989,0,98042,308000.0,182.15613382899627,1137.825278810409
10297,4,1,1,0,0,5,7,1979,0,98045,372000.0,182.15613382899627,864.3122676579926
10298,4,2,1,0,0,5,7,1978,0,98031,250000.0,182.15613382899627,702.6022304832713
10299,4,2,2,0,0,3,8,2002,0,98023,269950.0,182.15613382899627,671.9330855018587
10300,4,2,1,0,0,3,7,1955,0,98177,355950.0,182.15613382899627,793.6802973977696
10301,4,2,2,0,0,3,7,2002,0,98056,369990.0,182.15613382899627,662.9182156133829
10302,3,2,1,0,0,3,8,1966,0,98055,285750.0,182.15613382899627,1591.6356877323421
10303,3,2,1,0,0,3,8,1988,0,98008,613000.0,182.15613382899627,965.1486988847583
10304,3,2,1,0,0,4,7,1977,0,98034,402000.0,182.15613382899627,743.4944237918215
10305,3,1,2,0,0,2,5,1908,0,98056,180000.0,182.15613382899627,890.6133828996283
10306,3,2,1,0,2,5,8,1900,0,98122,759000.0,182.15613382899627,593.8661710037175
10307,4,1,1,0,0,4,7,1946,0,98125,395000.0,182.15613382899627,738.3828996282529
10308,3,2,1,0,0,4,7,1977,0,98038,422500.0,182.15613382899627,599.4423791821562
10309,4,1,1,0,0,4,8,1967,0,98023,260000.0,182.15613382899627,780.6691449814126
10310,3,2,1,0,3,4,6,1940,0,98178,360000.0,182.15613382899627,822.1189591078067
10311,3,1,1,0,0,4,7,1939,0,98115,561500.0,182.15613382899627,592.9368029739777
10312,3,2,2,0,0,4,8,1977,0,98052,450000.0,182.15613382899627,604.089219330855
10313,4,2,2,0,0,3,7,2004,0,98056,325000.0,182.15613382899627,329.275092936803
10314,4,2,1,0,0,4,9,1983,0,98072,565000.0,182.15613382899627,4534.10780669145
10315,4,1,1,0,0,3,6,1979,0,98027,371000.0,182.15613382899627,8784.851301115243
10316,3,1,1,0,0,5,6,1911,0,98108,415000.0,182.15613382899627,464.6840148698885
10317,4,2,1,0,0,4,8,1985,0,98023,285000.0,182.15613382899627,966.542750929368
10318,3,2,1,0,0,3,8,1980,0,98058,355000.0,182.15613382899627,650.5576208178438
10319,3,1,2,0,0,3,8,1911,0,98119,792500.0,182.15613382899627,223.04832713754647
10320,3,1,1,0,0,4,7,1963,0,98177,375000.0,182.15613382899627,739.3122676579926
10321,4,2,1,0,0,4,8,1976,0,98072,474000.0,182.15613382899627,1378.6245353159852
10322,4,3,2,0,0,3,7,1979,0,98034,445000.0,182.15613382899627,669.1449814126394
10323,3,2,1,0,0,3,7,1984,0,98023,250000.0,182.15613382899627,689.0334572490707
10324,4,2,1,0,0,5,7,1954,0,98188,325000.0,182.15613382899627,830.5762081784387
10325,4,2,1,0,3,2,8,1971,0,98027,460000.0,182.15613382899627,17691.17100371747
10326,2,1,1,0,0,3,7,1957,0,98031,280000.0,182.15613382899627,2801.4869888475837
10327,3,1,1,0,0,3,7,1915,0,98115,640000.0,182.15613382899627,379.182156133829
10328,3,2,1,0,0,5,7,1926,0,98103,599000.0,182.15613382899627,232.34200743494424
10329,4,2,1,0,0,4,7,1963,0,98058,435000.0,182.15613382899627,4657.24907063197
10330,4,3,1,0,0,3,7,2001,0,98106,277000.0,182.15613382899627,479.5539033457249
10331,4,2,1,0,2,4,7,1972,0,98022,275000.0,182.15613382899627,2832.7137546468402
10332,3,2,2,0,0,3,7,2003,0,98118,365000.0,182.15613382899627,184.47955390334573
10333,4,2,2,0,0,4,7,1955,0,98133,415000.0,182.15613382899627,981.3197026022304
10334,2,2,1,0,0,5,7,1950,0,98108,395000.0,182.15613382899627,373.42007434944236
10335,3,2,1,0,0,4,8,1940,0,98118,635000.0,182.15613382899627,669.1449814126394
10336,4,4,2,0,0,3,7,1940,2003,98116,540000.0,182.15613382899627,331.3197026022305
10337,3,2,1,0,0,5,8,1975,0,98006,550000.0,182.15613382899627,1231.5985130111524
10338,3,2,2,0,0,3,7,2006,0,98065,405000.0,182.15613382899627,650.2788104089219
10339,3,2,2,0,0,4,8,1989,0,98056,560000.0,182.15613382899627,1159.4795539033457
10340,2,1,1,0,0,3,8,1951,0,98103,680200.0,182.15613382899627,557.6208178438662
10341,4,2,1,0,0,5,6,1931,0,98002,215000.0,182.15613382899627,1078.0669144981414
10342,2,1,1,0,0,4,6,1936,0,98001,305000.0,182.15613382899627,17367.28624535316
10343,4,1,1,0,2,3,7,1922,0,98117,660000.0,182.15613382899627,418.2156133828996
10344,5,1,1,0,0,3,7,1965,0,98133,415000.0,182.15613382899627,348.3271375464684
10345,3,1,1,0,0,4,7,1920,0,98115,599000.0,182.15613382899627,444.9814126394052
10346,3,2,1,0,0,3,7,1957,0,98008,450000.0,182.15613382899627,992.7509293680298
10347,3,2,2,0,0,3,7,2003,0,98118,330000.0,182.15613382899627,184.47955390334573
10348,3,2,1,0,0,3,7,1965,0,98003,182000.0,182.15613382899627,824.8141263940521
10349,3,1,1,0,0,4,7,1958,0,98006,500000.0,182.15613382899627,819.2379182156134
10350,3,2,2,0,0,3,8,2002,0,98053,560000.0,182.15613382899627,563.0111524163569
10351,2,1,1,0,0,4,7,1904,0,98199,478000.0,182.15613382899627,557.6208178438662
10352,3,2,1,0,0,3,8,1989,0,98074,560000.0,182.15613382899627,900.185873605948
10353,4,1,1,0,0,4,7,1962,0,98052,442000.0,182.15613382899627,1179.182156133829
10354,4,2,1,0,0,3,6,1900,1988,98144,450000.0,182.15613382899627,465.4275092936803
10355,5,2,1,0,0,4,8,1958,0,98004,860000.0,182.15613382899627,798.5130111524164
10356,4,2,1,0,0,4,7,1968,0,98118,575000.0,182.15613382899627,430.7620817843866
10357,3,1,1,0,0,3,7,1970,0,98059,480000.0,182.15613382899627,4088.754646840149
10358,3,2,2,0,0,3,7,2004,0,98056,289950.0,182.15613382899627,323.42007434944236
