,bedrooms,bathrooms,house_floors,kcgs_waterfront,kcgs_view,kcgs_condition,kcgs_grade,year_construction,year_renovation,zip_code,price,m2_living,m2_lot
12322,3,2,3,0,0,3,8,1999,0,98122,690000,164,167
12323,4,3,2,0,0,3,7,2007,0,98056,413900,164,487
12324,3,2,1,0,0,3,7,1986,0,98001,241000,164,651
12325,3,2,1,0,0,5,8,1977,0,98058,419950,164,1571
12326,4,1,2,0,0,3,7,1966,0,98106,275000,164,683
12327,3,2,1,0,0,3,7,1952,0,98125,420000,164,558
12328,3,3,2,0,0,3,8,2009,0,98065,415000,164,295
12329,3,2,1,0,0,3,7,1954,0,98168,286000,164,836
12330,4,3,2,0,0,3,7,2004,0,98038,291500,164,465
12331,3,2,1,0,0,3,8,1959,0,98023,215000,164,2696
12332,4,3,2,0,0,3,7,1989,0,98023,309950,164,620
12333,3,2,2,0,0,3,7,1944,1978,98133,487000,164,941
12334,3,3,2,0,0,3,7,1977,0,98034,420000,164,759
12335,4,3,2,0,0,3,8,1986,0,98052,596500,164,790
12336,3,4,3,0,0,3,8,2001,0,98125,401000,164,184
12337,3,2,1,0,0,3,7,1962,0,98133,490000,164,698
12338,3,3,2,0,0,3,7,2005,0,98055,260000,164,249
12339,4,3,2,0,0,3,7,2001,0,98042,279900,164,403
12340,3,4,2,0,0,3,8,2003,0,98029,450000,164,173
12341,2,3,1,0,0,3,7,2003,0,98038,350500,164,460
12342,4,3,2,0,0,4,6,1970,1993,98034,500000,164,758
12343,4,3,1,0,2,3,8,1971,0,98155,675000,164,916
12344,3,3,2,0,0,3,7,1929,0,98117,643002,164,348
12345,4,3,2,0,0,3,7,2004,0,98038,324950,164,465
12346,4,2,1,0,0,3,7,1958,0,98008,375000,164,618
12347,4,2,1,0,0,3,8,1967,0,98008,606150,164,915
12348,3,2,1,0,0,3,8,1963,0,98117,667000,164,361
12349,3,2,1,0,3,3,7,1984,0,98118,423500,164,558
12350,4,3,2,0,0,3,7,2004,0,98038,353500,164,859
12351,3,2,1,0,0,3,8,1978,0,98023,240000,164,797
12352,3,3,2,0,0,3,8,1992,0,98029,464000,164,478
12353,3,2,1,0,0,4,7,1978,0,98023,280000,164,766
12354,3,2,2,0,0,3,7,1914,0,98103,712500,164,260
12355,3,3,2,0,0,3,8,1999,0,98074,420000,164,371
12356,3,2,1,0,4,3,9,1953,0,98177,729000,164,2852
12357,3,3,2,0,0,3,7,2004,0,98055,183750,164,321
12358,2,1,1,0,3,3,8,1957,0,98023,345000,164,1548
12359,3,3,2,0,0,3,7,2005,0,98058,316500,164,360
12360,3,2,3,0,0,3,8,1999,0,98122,660000,164,200
12361,3,3,1,0,0,3,8,1988,0,98001,289950,164,878
12362,4,2,1,0,0,3,8,1988,0,98028,400000,164,1197
12363,4,3,2,0,0,3,7,2003,0,98038,248000,164,544
12364,4,3,1,0,0,5,7,1972,0,98034,480000,164,651
12365,3,3,2,0,0,3,8,1990,0,98116,439950,164,267
12366,3,2,1,0,0,4,8,1990,0,98031,320900,164,674
12367,3,3,2,0,0,3,9,2005,0,98052,593567,164,298
12368,3,2,1,0,0,3,8,1968,0,98125,495000,164,937
12369,3,1,2,0,0,4,7,1926,0,98126,373000,164,532
12370,3,2,1,0,0,5,8,1952,0,98177,660000,164,757
12371,4,2,1,0,0,4,7,1968,0,98052,507000,164,871
12372,3,2,1,0,0,3,5,1948,0,98166,315000,164,900
12373,2,1,2,0,0,3,6,1949,0,98117,585000,164,803
12374,4,3,2,0,0,3,7,1998,0,98031,325000,164,725
12375,4,2,1,0,0,4,8,1986,0,98058,350000,164,682
12376,4,2,2,0,0,3,7,1924,1975,98118,447500,164,310
12377,3,3,1,0,0,4,7,1976,0,98072,436000,164,743
12378,3,3,2,0,0,4,7,1987,0,98042,296500,164,561
12379,3,3,2,0,0,3,7,1996,0,98030,270000,164,682
12380,4,2,1,0,0,3,7,1937,0,98115,630000,164,1141
12381,3,1,1,0,0,3,7,1957,0,98155,340500,164,1158
12382,3,2,1,0,0,4,8,1968,0,98092,229500,164,3088
12383,4,2,2,0,0,5,7,1911,1981,98199,630000,164,558
12384,3,3,3,0,0,3,8,2007,0,98103,436110,164,115
12385,3,3,2,0,0,3,7,2009,0,98042,255500,164,465
12386,3,3,3,0,0,3,8,2012,0,98103,671500,164,159
12387,3,2,1,0,0,4,7,1955,2009,98166,495000,164,864
12388,3,3,2,0,0,3,9,2012,0,98092,334888,164,681
12389,4,3,2,0,0,3,8,2006,0,98001,205000,164,418
12390,3,3,2,0,0,3,7,1996,0,98003,250000,164,711
12391,4,2,1,0,0,5,7,1942,0,98058,349950,164,1450
12392,4,3,2,0,0,3,8,2012,0,98031,305000,164,345
12393,4,2,1,0,0,3,7,1956,0,98008,380000,164,678
12394,4,2,1,0,0,4,8,1968,0,98059,320000,164,1039
12395,2,2,1,0,0,4,7,1927,0,98117,605000,164,465
12396,3,2,1,0,0,3,7,1987,0,98038,240000,164,604
12397,3,2,1,0,0,3,7,1979,0,98042,225000,164,2421
12398,4,1,1,0,0,3,7,1947,0,98133,429950,164,671
12399,2,3,2,0,0,3,8,2010,0,98065,420000,164,385
12400,3,2,1,0,0,3,7,1956,0,98118,405000,164,498
12401,4,2,1,0,0,4,7,1950,0,98115,585000,164,498
12402,3,2,1,0,0,5,7,1977,0,98058,317000,164,1060
12403,3,2,1,0,0,5,7,1927,0,98103,715000,164,502
12404,3,1,2,0,0,1,6,1900,0,98103,352950,164,279
12405,3,3,2,0,0,3,8,1978,0,98074,500000,164,1110
12406,3,2,1,0,0,3,7,1998,0,98030,290000,164,613
12407,2,2,2,0,0,3,6,1912,0,98116,450000,164,211
12408,3,2,1,0,0,4,8,1966,0,98023,264000,164,695
12409,4,3,2,0,0,3,7,1987,0,98058,353500,164,892
12410,3,2,1,0,0,4,6,1936,0,98055,287500,164,664
12411,3,2,1,0,0,3,7,1988,0,98010,322000,164,4050
12412,3,3,2,0,0,3,7,1984,0,98065,387000,164,4195
12413,4,2,1,0,1,3,7,1925,2004,98118,285000,164,511
12414,2,2,1,0,0,5,7,1946,0,98118,579000,164,669
12415,3,2,1,0,0,5,7,1920,0,98199,629000,164,465
12416,3,2,1,0,0,3,7,1973,0,98053,568000,164,21861
12417,3,2,1,0,0,4,7,1967,0,98005,577000,164,1196
12418,3,3,2,0,0,5,7,1937,0,98148,289950,164,798
12419,4,2,2,0,0,5,7,1906,0,98103,720000,164,418
12420,3,2,2,0,0,4,7,1985,0,98052,460000,164,842
12421,3,4,3,0,0,3,8,2008,0,98125,469950,164,165
12422,4,2,2,0,0,3,7,1988,0,98075,555000,164,8785
12423,2,2,1,0,0,4,7,1930,0,98103,640000,164,409
12424,4,2,2,0,0,4,7,1948,0,98105,625000,164,493
12425,3,2,1,0,0,3,7,1953,0,98004,810000,164,1573
12426,3,3,2,0,0,3,7,1995,0,98019,289200,164,653
12427,4,2,1,0,2,5,7,1962,0,98126,471000,164,534
12428,5,2,1,0,1,3,8,1959,0,98028,480000,164,2004
12429,5,2,1,0,1,3,8,1959,0,98028,647500,164,2004
12430,4,2,2,0,0,3,7,1951,0,98031,235000,164,572
12431,4,2,1,0,0,4,7,1979,0,98058,336500,164,675
12432,3,1,1,0,0,3,7,1962,0,98011,444950,164,644
12433,4,3,1,0,0,3,7,1971,0,98023,255000,164,857
12434,4,2,2,0,0,4,8,1906,0,98103,810000,164,379
12435,3,3,2,0,0,3,7,1991,0,98038,300000,164,504
12436,3,3,2,0,0,3,8,1992,0,98003,281000,164,706
12437,3,3,2,0,0,3,7,1983,0,98199,440000,164,167
12438,3,2,1,0,0,3,7,1998,0,98030,295000,164,566
12439,3,3,1,0,0,3,7,1986,0,98188,270000,164,770
12440,3,3,3,0,0,3,8,2006,0,98119,608000,164,137
12441,3,3,2,0,0,3,8,1992,0,98029,485000,164,288
12442,4,1,1,0,0,3,7,1966,0,98055,185000,164,828
12443,4,1,1,0,0,3,7,1966,0,98055,365000,164,828
12444,2,3,1,0,0,3,8,1988,0,98072,385000,164,345
12445,3,2,2,0,0,3,7,1927,0,98119,750000,164,510
12446,3,2,1,0,0,4,7,1976,0,98034,440000,164,746
12447,3,2,1,0,0,5,7,1954,0,98133,449900,164,768
12448,3,2,2,0,0,3,8,1922,0,98102,690000,164,372
12449,3,2,1,0,0,4,7,1956,0,98002,269950,164,1192
12450,4,2,1,0,2,4,7,1950,0,98178,343500,164,577
12451,3,3,2,0,0,3,7,1995,0,98019,350000,164,894
12452,3,2,1,0,0,4,8,1967,0,98072,400000,164,639
12453,3,3,4,0,0,3,8,1998,0,98105,544000,164,163
12454,3,2,2,0,3,4,7,1927,0,98103,688500,164,383
12455,3,3,2,0,0,4,8,1986,0,98030,267000,164,602
12456,3,2,1,0,0,3,7,1996,0,98022,314950,164,904
12457,3,3,2,0,2,3,8,1994,0,98126,575000,164,216
12458,3,2,1,0,0,3,7,1958,0,98118,470000,164,625
12459,3,3,1,0,0,4,7,1979,0,98033,609950,164,962
12460,3,3,2,0,0,3,7,2008,0,98107,605000,164,196
12461,4,2,1,0,0,5,7,1926,0,98103,527950,164,335
12462,2,1,1,1,4,4,7,1951,0,98198,500000,164,2540
12463,3,2,1,0,0,4,7,1966,0,98031,272000,164,892
12464,4,2,1,0,0,4,7,1962,0,98003,194000,164,716
12465,3,2,1,0,0,3,7,1931,0,98117,554000,164,376
12466,3,3,2,0,0,4,8,1983,0,98056,450000,164,931
12467,4,2,1,0,0,3,8,1954,0,98117,690000,164,725
12468,2,2,1,0,0,4,7,1964,0,98052,500000,164,1115
12469,3,2,1,0,0,4,7,1962,0,98146,388000,164,862
12470,3,2,1,0,0,5,7,1947,0,98001,215000,164,863
12471,3,2,2,0,2,3,7,1988,0,98126,437500,164,267
12472,3,2,1,0,0,3,8,1957,0,98005,575000,164,962
12473,5,1,2,0,0,3,8,1902,0,98112,780500,164,396
12474,3,2,1,0,0,4,7,1943,0,98166,229000,164,920
12475,3,2,1,0,0,3,8,1977,0,98005,554000,164,1002
12476,4,2,1,0,0,3,7,1962,0,98003,247500,164,781
12477,3,3,2,0,0,3,8,1988,0,98029,500000,164,422
12478,2,1,1,0,0,3,8,1950,0,98126,428950,164,413
12479,4,2,1,0,0,3,7,1946,0,98119,620047,164,558
12480,3,2,1,0,0,4,8,1960,0,98136,680000,164,781
12481,3,2,2,0,3,3,8,1928,0,98136,688000,164,454
12482,2,2,1,0,0,4,7,1926,0,98126,355000,164,428
12483,3,2,1,0,0,5,8,1959,0,98155,455000,164,1057
12484,3,3,1,0,0,3,7,1990,0,98053,419000,164,1526
12485,3,3,1,0,0,4,8,1976,0,98027,440000,164,1007
12486,5,3,2,0,0,3,6,1925,0,98106,220000,164,948
12487,3,2,1,0,0,3,7,1966,0,98144,410000,164,327
12488,3,2,1,0,0,4,7,1942,0,98199,690000,164,597
12489,3,2,1,0,0,3,7,1963,0,98178,224000,164,586
12490,2,1,1,0,2,4,7,1951,0,98126,490000,164,488
12491,3,2,2,1,4,3,7,1940,1960,98125,1150000,164,631
12492,3,3,3,0,0,3,9,2014,0,98122,615000,164,107
12493,3,3,1,0,0,3,8,2014,0,98038,382495,164,501
12494,3,3,2,0,0,3,8,2010,0,98038,310000,164,942
12495,3,3,3,0,0,3,9,2015,0,98116,643950,164,197
12496,3,3,2,0,0,3,7,2005,0,98059,294500,164,250
12497,4,2,1,0,2,5,7,1955,0,98198,375000,163,1800
12498,3,1,2,0,2,3,8,2005,0,98032,249000,163,1359
12499,3,2,1,0,0,3,7,1961,0,98198,279950,163,906
12500,4,1,2,0,0,4,7,1954,0,98006,420000,163,892
12501,3,3,2,0,0,3,8,1994,0,98045,437000,163,2078
12502,3,3,2,0,0,3,8,1994,0,98055,324000,163,670
12503,4,2,2,0,0,5,7,1926,0,98117,460000,163,511
12504,4,1,1,0,0,4,7,1967,0,98072,432000,163,1164
12505,4,3,2,0,0,3,7,1988,0,98023,270000,163,595
12506,3,2,1,0,0,3,8,1993,0,98038,363000,163,651
12507,3,3,3,0,0,3,7,1900,2014,98122,499000,163,200
12508,3,3,1,0,0,5,7,1962,0,98155,456150,163,1153
12509,4,3,1,0,0,3,8,1972,0,98005,542500,163,944
12510,3,2,1,0,0,3,7,1954,0,98024,315000,163,1162
12511,4,3,2,0,0,4,8,1968,0,98155,364000,163,954
12512,3,1,1,0,0,4,7,1961,0,98032,234000,163,820
12513,5,2,1,0,0,3,6,1961,0,98033,465000,163,1161
12514,5,2,2,0,0,4,7,1961,0,98028,385000,163,909
12515,6,2,1,0,0,4,5,1943,0,98056,315000,163,1644
12516,3,3,2,0,0,4,8,1977,0,98058,341000,163,827
12517,3,3,2,0,0,3,8,1977,0,98052,453000,163,362
12518,3,2,1,0,0,3,7,1916,0,98107,477000,163,464
12519,3,3,1,0,0,3,8,1963,0,98155,382000,163,1443
12520,2,2,2,0,0,4,8,1978,0,98010,575000,163,1832
12521,3,3,1,0,0,3,7,1987,0,98034,434000,163,869
12522,3,2,2,0,0,4,7,1929,0,98117,524950,163,302
12523,4,2,1,0,1,4,6,1942,0,98108,330000,163,483
12524,3,2,1,0,0,3,7,1978,0,98072,435000,163,1557
12525,3,2,1,0,0,3,7,1962,0,98198,279000,163,894
12526,3,3,1,0,0,4,7,1969,0,98058,265000,163,864
12527,5,3,1,0,0,3,8,1940,0,98105,758800,163,465
12528,3,2,1,0,0,3,7,1955,0,98133,410000,163,237
12529,4,2,1,0,0,3,7,1977,0,98059,360000,163,1748
12530,4,3,1,0,0,3,7,1962,0,98115,605000,163,569
12531,3,3,1,0,0,4,7,1979,0,98155,370000,163,852
12532,3,3,3,0,0,3,9,2005,0,98102,626000,163,146
12533,2,2,2,0,0,3,8,2012,0,98065,394000,163,254
12534,3,2,1,0,1,4,8,1956,0,98117,660000,163,483
12535,3,2,1,0,0,3,7,1966,0,98008,445000,163,669
12536,3,3,1,0,0,3,7,1965,0,98188,270000,163,781
12537,3,2,2,0,0,3,7,1934,1978,98010,510000,163,652
12538,3,3,2,0,0,3,7,2005,0,98038,300000,163,390
12539,3,2,1,0,0,3,7,1982,0,98075,472500,163,1441
12540,3,2,1,0,0,4,7,1968,0,98052,499000,163,1145
12541,3,2,1,0,0,5,7,1968,0,98056,380000,163,1010
12542,3,2,1,0,0,4,7,1952,0,98115,716528,163,502
12543,4,2,1,0,0,4,7,1974,0,98092,225000,163,673
12544,4,2,1,0,0,4,5,1943,0,98056,199500,163,754
12545,4,2,1,0,0,4,5,1943,0,98056,247000,163,754
12546,3,2,1,0,0,3,8,1989,0,98133,420000,163,859
12547,3,3,1,0,0,3,7,1993,0,98038,199000,163,625
12548,3,2,1,0,0,3,8,1914,2005,98119,808250,163,245
12549,2,1,1,0,0,4,7,1973,0,98075,650100,163,5657
12550,3,3,1,0,0,4,7,1979,0,98042,225000,163,696
12551,5,2,1,0,0,3,7,1956,0,98155,340000,163,764
12552,3,2,1,0,0,3,8,1968,0,98059,260000,163,1039
12553,3,2,1,0,1,4,7,1987,0,98074,491300,163,1054
12554,4,3,2,0,0,3,8,1903,0,98122,750000,163,472
12555,3,2,1,0,0,4,7,1966,0,98027,410000,163,3020
12556,4,2,1,0,0,4,6,1944,0,98166,240000,163,725
12557,4,3,1,0,0,4,7,1983,0,98058,335000,163,788
12558,4,3,1,0,0,4,7,1947,0,98155,464500,163,1058
12559,3,1,1,0,0,4,7,1956,0,98166,329950,163,725
12560,4,1,1,0,0,3,7,1942,0,98058,322000,163,6398
12561,3,3,3,0,0,3,8,2001,0,98107,525000,163,175
12562,3,3,2,0,0,4,7,1991,0,98033,575000,163,446
12563,5,2,1,0,0,5,7,1966,0,98031,269900,163,774
12564,3,3,2,0,0,4,7,1991,0,98033,595000,163,312
12565,3,2,1,0,0,4,7,1952,0,98033,475000,163,1174
12566,3,2,1,0,0,4,7,1951,0,98166,368000,163,1338
12567,4,3,1,0,0,3,8,1977,2003,98052,625000,163,836
12568,3,2,2,0,0,4,5,1936,0,98133,325000,163,836
12569,3,2,2,0,0,3,8,1983,0,98023,260000,163,651
12570,3,1,2,0,0,4,7,1929,0,98115,707900,163,498
12571,3,2,2,0,0,4,7,1976,0,98002,232603,163,1065
12572,3,2,1,0,2,5,7,1956,0,98116,575000,163,534
12573,5,1,2,0,0,3,7,1903,0,98122,774900,163,359
12574,5,2,1,0,0,4,5,1943,0,98056,190000,163,956
12575,2,2,2,0,0,4,8,1964,0,98072,661000,163,4291
12576,4,3,2,0,0,4,7,1975,0,98023,242000,163,1059
12577,3,3,2,0,0,3,7,2012,0,98001,250000,163,590
12578,3,3,2,0,0,3,7,2013,0,98038,312000,163,379
12579,4,3,2,0,0,3,7,2009,0,98028,415500,163,444
12580,3,3,3,0,0,3,9,2013,0,98118,495000,163,144
12581,3,3,3,0,0,3,8,2008,0,98122,585000,163,128
12582,2,1,3,0,0,4,6,1948,0,98001,267500,162,1138
12583,3,3,2,0,0,3,8,2012,0,98030,300000,162,530
12584,2,3,2,0,0,3,8,2007,0,98034,479000,162,134
12585,3,2,1,0,0,3,7,1954,0,98178,245000,162,1073
12586,4,2,1,0,0,5,8,1958,0,98033,710000,162,836
12587,2,1,1,0,0,3,6,1947,0,98168,173000,162,753
12588,3,2,1,0,0,4,7,1980,0,98010,340000,162,4329
12589,3,3,3,0,2,3,8,2008,0,98116,580000,162,119
12590,4,2,1,0,0,3,7,1974,0,98188,380000,162,850
12591,2,1,1,0,0,3,8,1955,0,98103,800000,162,532
12592,4,2,1,0,0,4,7,1964,0,98003,265000,162,1183
12593,3,3,2,0,0,3,8,1992,0,98045,379000,162,2870
12594,3,3,2,0,0,3,7,1989,0,98001,225000,162,934
12595,3,3,2,0,0,3,7,2008,0,98053,410000,162,460
12596,3,1,1,0,0,3,7,1947,0,98168,283000,162,488
12597,3,2,2,0,0,4,7,1920,0,98117,555000,162,390
12598,3,2,1,0,0,3,8,1974,1989,98045,665000,162,3836
12599,3,1,2,0,0,3,7,1924,0,98122,548500,162,409
12600,3,1,1,0,0,4,7,1962,0,98188,267000,162,1011
12601,3,2,1,0,0,4,7,1939,0,98125,480000,162,793
12602,4,2,1,0,0,5,6,1954,0,98133,339999,162,592
12603,3,1,1,0,0,3,8,1952,0,98118,430000,162,446
12604,3,2,1,0,0,4,7,1977,0,98042,219000,162,483
12605,3,2,2,0,0,3,8,1903,0,98122,650500,162,409
12606,3,3,3,0,0,3,8,2008,0,98116,568000,162,119
12607,4,2,1,0,0,4,8,1965,0,98007,560000,162,818
12608,3,3,1,0,0,3,7,1992,0,98198,289950,162,871
12609,4,1,2,0,0,3,7,1924,0,98122,382000,162,409
12610,2,3,2,0,2,3,8,1994,0,98112,650000,162,232
12611,3,2,1,0,0,5,8,1930,2014,98115,733000,162,284
12612,4,2,1,0,0,5,7,1968,0,98008,600000,162,716
12613,4,2,1,0,0,3,7,1978,0,98023,204950,162,868
12614,3,3,1,0,0,3,7,1982,0,98122,612000,162,344
12615,3,3,1,0,0,3,7,1967,0,98003,239999,162,784
12616,3,3,2,0,0,3,8,1992,0,98029,477000,162,461
12617,3,2,1,0,0,3,7,1956,0,98028,415000,162,841
12618,4,3,2,0,0,3,7,1999,0,98001,302000,162,734
12619,3,2,1,0,0,4,7,1952,0,98166,410000,162,864
12620,3,1,1,0,0,3,7,1954,0,98125,575000,162,852
12621,3,2,1,0,0,4,7,1978,0,98023,280000,162,802
12622,2,1,1,0,0,4,7,1924,0,98118,315000,162,337
12623,2,2,1,0,0,3,6,1915,0,98108,205000,162,474
12624,3,3,2,0,0,3,8,1980,0,98028,400000,162,1026
12625,3,3,2,0,0,3,9,2012,0,98199,601000,162,116
12626,3,2,1,0,0,3,7,1989,0,98028,405000,162,1673
12627,3,2,1,0,0,3,7,1959,0,98133,340000,162,1004
12628,4,3,2,0,0,5,8,1989,0,98058,300000,162,893
12629,5,1,1,0,0,4,5,1958,0,98059,320000,162,2542
12630,4,2,2,0,0,3,8,1976,0,98058,329950,162,670
12631,3,2,1,0,0,3,8,1978,0,98058,349000,162,714
12632,3,3,2,0,0,4,9,1975,0,98008,645000,162,1278
12633,4,3,1,0,0,3,8,1967,0,98059,429950,162,1011
12634,2,2,1,0,0,3,8,1950,0,98199,550000,162,678
12635,3,2,1,0,0,3,7,1978,0,98023,255000,162,818
12636,4,3,1,0,0,4,7,1952,0,98178,339000,162,558
12637,3,3,2,0,0,3,8,2000,0,98029,550000,162,286
12638,4,3,1,0,0,4,7,1958,0,98008,455000,162,785
12639,4,2,1,0,0,5,7,1942,0,98116,554950,162,448
12640,4,1,2,0,0,3,7,1965,0,98133,310000,162,1029
12641,4,1,1,0,0,4,7,1962,0,98058,260000,162,753
12642,3,4,2,0,3,3,8,1998,0,98122,640000,162,184
12643,3,3,3,0,0,3,8,2008,0,98116,568000,162,122
12644,3,3,2,0,0,4,8,1989,0,98029,496700,162,537
12645,3,2,1,0,0,4,7,1955,0,98007,472000,162,840
12646,5,3,1,0,0,4,7,1959,0,98198,199950,162,813
12647,2,2,2,0,0,3,8,2002,0,98065,350000,162,615
12648,3,2,1,0,3,4,8,1958,0,98146,585000,162,883
12649,3,3,1,0,0,4,8,1977,0,98056,450000,162,882
12650,3,2,1,0,0,5,7,1923,0,98119,677915,162,335
12651,3,3,1,0,0,4,7,1963,0,98031,269900,162,899
12652,3,3,2,0,0,3,7,1990,0,98042,261500,162,650
12653,4,2,1,0,0,3,7,1961,0,98155,450000,162,1134
12654,3,3,1,0,0,3,7,1978,0,98023,182700,162,618
12655,3,3,1,0,0,3,7,1978,0,98023,305000,162,618
12656,3,3,1,0,0,3,8,1958,0,98177,435000,162,789
12657,3,2,1,0,0,3,7,1950,0,98133,435000,162,649
12658,3,3,1,0,0,3,7,1981,0,98031,252000,162,1007
12659,2,2,2,0,2,4,7,1907,0,98144,565000,162,440
12660,3,2,1,0,0,5,7,1954,0,98133,364500,162,783
12661,3,3,2,0,0,3,8,1996,0,98112,525000,162,218
12662,3,3,1,0,0,3,7,1973,0,98032,270000,162,683
12663,4,2,2,0,0,4,7,1946,0,98177,515000,162,758
12664,3,3,2,0,0,3,7,1999,0,98038,325000,162,489
12665,3,3,2,0,0,3,7,1999,0,98038,335000,162,489
12666,3,3,1,0,0,5,7,1977,0,98042,255000,162,964
12667,4,1,2,0,0,4,7,1932,0,98024,470000,162,3461
12668,3,2,1,0,0,3,7,1976,2009,98074,517000,162,929
12669,4,3,1,0,0,4,7,1976,0,98052,518000,162,697
12670,3,2,1,0,0,3,8,1948,0,98199,827235,162,796
12671,4,3,1,0,2,3,7,1957,0,98188,294950,162,892
12672,3,2,1,0,0,4,6,1954,0,98177,395000,162,578
12673,4,2,1,0,0,3,7,1962,0,98168,180000,162,678
12674,3,3,2,0,0,3,8,2009,0,98002,257000,162,346
12675,3,2,1,0,0,4,8,1963,0,98040,616000,162,914
12676,3,3,1,0,0,4,8,1977,0,98070,445000,162,2053
12677,3,4,2,0,0,3,8,2007,0,98116,470000,162,157
12678,3,3,1,0,0,5,8,1969,0,98056,425000,162,900
12679,3,2,2,0,0,4,7,1949,0,98126,450000,162,632
12680,3,3,2,0,0,3,8,2008,0,98106,330000,162,171
12681,3,3,1,0,0,3,7,1998,0,98038,266500,162,507
12682,3,3,2,0,0,3,8,2008,0,98106,342000,162,207
12683,3,3,2,0,0,3,8,2000,0,98065,399000,162,343
12684,2,2,1,0,0,4,7,1946,0,98115,452000,162,502
12685,3,2,1,0,0,4,7,1973,0,98042,339000,162,2043
12686,3,2,1,0,0,4,7,1965,0,98059,350000,162,2751
12687,3,2,1,0,0,5,7,1953,0,98116,577000,162,511
12688,3,3,2,0,0,3,8,1995,0,98112,585000,162,218
12689,3,2,2,0,0,3,9,1974,0,98074,539000,162,1115
12690,3,2,1,0,0,4,7,1962,0,98055,269950,162,887
12691,3,3,1,0,3,3,7,2010,0,98022,280000,162,524
12692,3,3,3,0,0,3,8,2008,0,98116,545000,162,119
12693,4,3,2,0,0,3,7,2012,0,98042,316475,162,431
12694,3,3,2,0,0,3,7,2010,0,98053,385000,162,385
12695,3,3,1,0,0,3,7,2010,0,98022,275000,162,535
12696,3,3,3,0,2,3,8,2008,0,98116,580000,162,115
12697,3,3,2,0,0,3,7,2012,0,98011,447000,162,283
12698,3,3,3,0,0,3,8,2007,0,98107,590000,162,102
12699,3,3,2,0,0,3,7,2012,0,98042,299950,162,418
12700,3,3,2,0,0,3,7,1987,0,98030,245000,161,692
12701,3,2,1,0,0,4,7,1980,0,98052,522000,161,781
12702,4,2,1,0,0,3,7,1977,0,98023,258000,161,773
12703,4,2,1,0,0,4,8,1965,0,98007,515000,161,742
12704,3,2,1,0,0,3,8,1988,0,98011,521000,161,1696
12705,4,3,1,0,0,3,7,1962,0,98001,250000,161,781
12706,3,3,3,1,4,3,8,1996,0,98074,960000,161,381
12707,3,2,1,0,0,3,7,1959,0,98065,299000,161,1326
12708,3,3,1,0,0,3,7,1969,0,98034,460000,161,789
12709,5,2,1,0,0,5,7,1963,0,98059,268000,161,964
12710,3,3,2,0,0,4,7,1987,0,98030,275000,161,539
12711,4,2,1,0,0,3,7,1945,0,98115,700000,161,604
12712,6,1,2,0,0,3,7,1918,0,98109,563000,161,257
12713,4,2,1,0,0,3,7,1956,0,98008,465000,161,1087
12714,4,2,1,0,0,4,7,1955,0,98007,423000,161,673
12715,3,3,2,0,0,3,8,1996,0,98029,480680,161,458
12716,3,3,1,0,0,3,7,1991,0,98198,379260,161,669
12717,4,1,2,0,0,3,5,1948,0,98065,300000,161,16511
12718,4,2,2,0,0,4,5,1953,0,98056,268000,161,652
12719,4,2,2,0,0,5,7,1949,0,98125,446000,161,550
12720,3,2,1,0,0,3,7,1976,0,98034,459000,161,726
12721,3,2,2,0,0,4,6,1944,0,98032,226450,161,669
12722,4,2,2,0,0,4,7,1959,0,98032,243400,161,694
12723,3,3,2,0,0,3,8,1996,0,98029,445000,161,410
12724,3,3,2,0,0,3,8,1996,0,98103,665000,161,279
12725,3,4,3,0,0,3,9,2009,0,98102,635000,161,125
12726,5,2,1,0,0,3,7,1962,0,98058,287000,161,858
12727,4,2,1,0,0,4,7,1963,0,98059,317500,161,716
12728,4,2,1,0,0,4,7,1971,0,98059,320000,161,885
12729,4,2,1,0,0,5,7,1943,0,98106,360000,161,511
12730,3,3,2,0,0,3,8,2001,0,98005,596000,161,245
12731,4,2,2,0,0,3,8,1957,0,98125,466750,161,849
12732,3,2,1,0,0,3,8,1978,0,98027,430000,161,836
12733,3,2,2,0,0,3,8,1955,0,98125,563000,161,884
12734,3,3,1,0,0,4,8,1988,0,98052,500000,161,1212
12735,3,2,1,0,0,4,9,1988,0,98042,299900,161,919
12736,3,3,2,0,0,3,8,1996,0,98029,435000,161,378
12737,4,2,1,0,0,4,7,1968,0,98003,280400,161,670
12738,3,3,2,0,0,3,8,1991,0,98045,435000,161,4334
12739,3,3,2,0,0,3,8,1994,0,98003,258000,161,644
12740,3,2,1,0,0,4,7,1956,0,98007,575000,161,839
12741,3,2,1,0,1,3,8,1954,0,98136,510000,161,580
12742,3,2,1,0,0,3,7,1941,0,98115,575700,161,570
12743,2,1,2,0,0,4,6,1945,0,98126,396675,161,592
12744,3,3,2,0,0,3,7,1999,0,98148,348000,161,372
12745,3,2,1,0,0,4,7,1986,0,98004,625000,161,1136
12746,3,3,1,0,0,4,7,1990,0,98042,269000,161,618
12747,3,2,1,0,0,3,7,1958,0,98133,394999,161,725
12748,2,1,1,0,0,3,7,1962,0,98001,200000,161,893
12749,3,1,1,0,0,3,7,1955,0,98168,292000,161,1969
12750,3,1,1,0,0,4,7,1961,0,98198,216000,161,739
12751,3,3,2,0,0,3,8,1994,0,98003,297262,161,751
12752,3,2,1,0,0,3,8,1977,0,98052,499990,161,867
